mol_id,atom_idx,P_seed42,P_seed123,P_seed7,P_seed2024,P_seed999
mobley_8522124,13,-0.484210,-0.481705,-0.495621,-0.487786,-0.491246
mobley_8522124,14,-0.484210,-0.481704,-0.495621,-0.487785,-0.491245
mobley_8522124,15,-0.505279,-0.502733,-0.518028,-0.509443,-0.513504
mobley_8522124,16,-0.505278,-0.502732,-0.518027,-0.509442,-0.513503
mobley_8522124,17,-0.367311,-0.365402,-0.376209,-0.369253,-0.372570
mobley_8522124,18,-0.367310,-0.365402,-0.376208,-0.369252,-0.372569
mobley_8522124,19,-0.138702,-0.138685,-0.139909,-0.138089,-0.138853
mobley_8522124,20,-0.138702,-0.138685,-0.139909,-0.138089,-0.138853
mobley_8522124,21,-0.148718,-0.148638,-0.148232,-0.148341,-0.148516
mobley_8525830,0,0.969200,0.981236,0.987178,0.972386,0.982423
mobley_8525830,1,0.747923,0.756420,0.763647,0.763158,0.768082
mobley_8525830,2,0.724892,0.732371,0.723772,0.725094,0.729101
mobley_8525830,3,0.909124,0.912336,0.919420,0.915777,0.927301
mobley_8525830,4,0.008488,0.022146,0.018350,0.010232,0.009271
mobley_8525830,5,-1.398900,-1.399123,-1.398787,-1.398779,-1.398986
mobley_8525830,6,-0.148277,-0.147773,-0.149300,-0.147549,-0.148036
mobley_8525830,7,-0.148340,-0.147833,-0.149362,-0.147612,-0.148101
mobley_8525830,8,-0.154507,-0.154005,-0.155619,-0.153806,-0.154292
mobley_8525830,9,-0.374904,-0.372735,-0.385091,-0.378200,-0.381837
mobley_8525830,10,-0.378181,-0.375990,-0.388437,-0.381541,-0.385184
mobley_8525830,11,-0.379548,-0.377956,-0.387825,-0.381418,-0.383711
mobley_8525830,12,-0.389591,-0.388000,-0.398204,-0.391845,-0.394110
mobley_8525830,13,-0.246948,-0.246175,-0.252323,-0.247528,-0.249474
mobley_8525830,14,-0.235733,-0.234947,-0.240719,-0.236042,-0.237987
mobley_8525830,15,-0.103504,-0.103751,-0.103086,-0.103287,-0.103273
mobley_8525830,16,-0.103952,-0.104186,-0.103519,-0.103746,-0.103761
mobley_852937,0,-0.475799,-0.477951,-0.474511,-0.477086,-0.474441
mobley_852937,1,-0.296970,-0.299825,-0.300134,-0.301840,-0.298489
mobley_852937,2,-0.405233,-0.404211,-0.406899,-0.406294,-0.404141
mobley_852937,3,-0.311839,-0.313516,-0.316806,-0.316668,-0.315317
mobley_852937,4,-0.349865,-0.353387,-0.348110,-0.350781,-0.347312
mobley_852937,5,-0.370094,-0.371938,-0.359822,-0.366406,-0.362462
mobley_852937,6,-1.861820,-1.862196,-1.861483,-1.861608,-1.861708
mobley_852937,7,0.467279,0.466784,0.467479,0.466945,0.467415
mobley_852937,8,-0.119104,-0.119631,-0.119429,-0.118958,-0.119191
mobley_852937,9,-0.114706,-0.115112,-0.114669,-0.114473,-0.114599
mobley_852937,10,-0.114574,-0.115012,-0.114578,-0.114351,-0.114479
mobley_852937,11,-0.127960,-0.128702,-0.129411,-0.128246,-0.128782
mobley_852937,12,-0.161810,-0.161934,-0.162056,-0.161444,-0.161996
mobley_8558116,0,0.925812,0.923291,0.931032,0.908826,0.921238
mobley_8558116,1,-3.289311,-3.285228,-3.315598,-3.298705,-3.313533
mobley_8558116,2,-0.049525,-0.053541,-0.039412,-0.045099,-0.040913
mobley_8558116,3,0.037103,0.041263,0.058644,0.040779,0.056391
mobley_8558116,4,-2.127231,-2.120431,-2.134123,-2.126337,-2.131978
mobley_8558116,5,-0.083912,-0.084730,-0.071790,-0.085688,-0.072900
mobley_8558116,6,-0.039075,-0.044857,-0.031435,-0.037347,-0.032537
mobley_8558116,7,-0.172351,-0.170862,-0.172656,-0.170202,-0.170439
mobley_8558116,8,-0.159360,-0.157960,-0.159333,-0.157442,-0.157737
mobley_8558116,9,-0.174931,-0.173546,-0.175325,-0.172888,-0.173073
mobley_8558116,10,-0.463279,-0.459200,-0.472610,-0.465453,-0.467146
mobley_8558116,11,-0.349535,-0.345840,-0.355624,-0.349262,-0.351878
mobley_8558116,12,-0.284593,-0.282369,-0.289121,-0.285509,-0.286417
mobley_8558116,13,-0.286635,-0.284486,-0.290736,-0.287617,-0.287871
mobley_8558116,14,-0.292384,-0.289875,-0.295643,-0.292753,-0.292539
mobley_8558116,15,-0.270666,-0.268589,-0.274313,-0.271350,-0.271713
mobley_8558116,16,-0.374104,-0.370373,-0.379801,-0.374165,-0.375605
mobley_8558116,17,-0.438446,-0.435044,-0.448289,-0.441159,-0.443328
mobley_8573194,0,0.666298,0.674268,0.675011,0.661935,0.670947
mobley_8573194,1,0.737904,0.740754,0.751416,0.749008,0.752910
mobley_8573194,2,0.411964,0.410761,0.415281,0.407234,0.416046
mobley_8573194,3,-0.083284,-0.081466,-0.086674,-0.088377,-0.086845
mobley_8573194,4,-1.822307,-1.822260,-1.821100,-1.821691,-1.821403
mobley_8573194,5,-0.141362,-0.140956,-0.142303,-0.140711,-0.141190
mobley_8573194,6,-0.145390,-0.144964,-0.146367,-0.144734,-0.145213
mobley_8573194,7,-0.141362,-0.140956,-0.142303,-0.140710,-0.141189
mobley_8573194,8,-0.294687,-0.292981,-0.302421,-0.296920,-0.299932
mobley_8573194,9,-0.294687,-0.292981,-0.302421,-0.296920,-0.299932
mobley_8573194,10,-0.215179,-0.214438,-0.219938,-0.216285,-0.218057
mobley_8573194,11,-0.215178,-0.214437,-0.219937,-0.216284,-0.218057
mobley_8573194,12,-0.109796,-0.110071,-0.109355,-0.109455,-0.109471
mobley_8578590,0,-0.187493,-0.196530,-0.192933,-0.200096,-0.199295
mobley_8578590,1,-0.222658,-0.222084,-0.219264,-0.218656,-0.219514
mobley_8578590,2,-1.821006,-1.821286,-1.820379,-1.820869,-1.820657
mobley_8578590,3,-0.187494,-0.196530,-0.192932,-0.200095,-0.199295
mobley_8578590,4,-0.112176,-0.112528,-0.111975,-0.112144,-0.112182
mobley_8578590,5,-0.112385,-0.112720,-0.112175,-0.112305,-0.112360
mobley_8578590,6,-0.111924,-0.112256,-0.111695,-0.111813,-0.111881
mobley_8578590,7,-0.111924,-0.112256,-0.111695,-0.111813,-0.111881
mobley_8578590,8,-0.112176,-0.112528,-0.111975,-0.112144,-0.112182
mobley_8578590,9,-0.112385,-0.112720,-0.112175,-0.112305,-0.112360
mobley_859464,0,1.318473,1.342645,1.369040,1.343132,1.365336
mobley_859464,1,0.273284,0.262682,0.320257,0.300448,0.323421
mobley_859464,2,0.217773,0.231443,0.239023,0.220768,0.236779
mobley_859464,3,0.216144,0.240593,0.227312,0.218027,0.223047
mobley_859464,4,-2.049770,-2.043185,-2.060851,-2.052469,-2.060227
mobley_859464,5,1.885870,1.885944,1.927042,1.873430,1.915753
mobley_859464,6,-1.839401,-1.839814,-1.839029,-1.839196,-1.839085
mobley_859464,7,0.008078,-0.002109,0.020938,0.000936,0.015808
mobley_859464,8,-0.183047,-0.182337,-0.184323,-0.182371,-0.182503
mobley_859464,9,-0.188405,-0.187432,-0.189850,-0.187647,-0.187948
mobley_859464,10,-0.183877,-0.182970,-0.185335,-0.183162,-0.183502
mobley_859464,11,-0.818391,-0.813968,-0.848444,-0.834745,-0.843094
mobley_859464,12,-0.181412,-0.180403,-0.182089,-0.180218,-0.180340
mobley_859464,13,-0.197006,-0.196053,-0.198661,-0.196356,-0.196800
mobley_859464,14,-0.177235,-0.176480,-0.178222,-0.176499,-0.176593
mobley_859464,15,-0.340543,-0.337445,-0.345211,-0.341566,-0.342109
mobley_859464,16,-0.330416,-0.327435,-0.334767,-0.331201,-0.331781
mobley_859464,17,-0.120884,-0.120728,-0.120972,-0.120235,-0.120520
mobley_859464,18,-0.113732,-0.113779,-0.113682,-0.113237,-0.113357
mobley_859464,19,-0.120687,-0.120533,-0.120771,-0.120039,-0.120324
mobley_8614858,0,0.838413,0.848989,0.853125,0.837226,0.847579
mobley_8614858,1,0.621428,0.637230,0.630940,0.638344,0.639132
mobley_8614858,2,0.469324,0.479299,0.468886,0.477691,0.480792
mobley_8614858,3,1.164284,1.175144,1.176994,1.171373,1.192594
mobley_8614858,4,0.903969,0.916636,0.914411,0.916335,0.931398
mobley_8614858,5,0.835453,0.851201,0.851592,0.858081,0.859598
mobley_8614858,6,1.022683,1.035240,1.041360,1.027566,1.036203
mobley_8614858,7,-0.149261,-0.148426,-0.149467,-0.147875,-0.148110
mobley_8614858,8,-0.141155,-0.140729,-0.141427,-0.140206,-0.140268
mobley_8614858,9,-0.139322,-0.138857,-0.139621,-0.138387,-0.138571
mobley_8614858,10,-0.375562,-0.373498,-0.384691,-0.378427,-0.381386
mobley_8614858,11,-0.358320,-0.356339,-0.367043,-0.360878,-0.363839
mobley_8614858,12,-0.463061,-0.460555,-0.472911,-0.465837,-0.468599
mobley_8614858,13,-0.456414,-0.454144,-0.466359,-0.459380,-0.462112
mobley_8614858,14,-0.470694,-0.467839,-0.478889,-0.471770,-0.474148
mobley_8614858,15,-0.488726,-0.486045,-0.497084,-0.490219,-0.492055
mobley_8614858,16,-0.487116,-0.484520,-0.498523,-0.490597,-0.494111
mobley_8614858,17,-0.486653,-0.484069,-0.497963,-0.490064,-0.493553
mobley_8614858,18,-0.385118,-0.382853,-0.395230,-0.388237,-0.391812
mobley_8614858,19,-0.385680,-0.383417,-0.395788,-0.388795,-0.392361
mobley_8614858,20,-0.148165,-0.147656,-0.149148,-0.147417,-0.147887
mobley_8614858,21,-0.154266,-0.153767,-0.155341,-0.153553,-0.154024
mobley_8614858,22,-0.148151,-0.147641,-0.149135,-0.147405,-0.147874
mobley_8668219,0,1.719609,1.733604,1.751479,1.731172,1.735679
mobley_8668219,1,0.725897,0.745091,0.729986,0.733561,0.746632
mobley_8668219,2,0.121580,0.109827,0.151995,0.124164,0.163773
mobley_8668219,3,1.514465,1.546813,1.511421,1.502815,1.503085
mobley_8668219,4,0.470076,0.460146,0.507508,0.482150,0.513078
mobley_8668219,5,1.461042,1.493614,1.468166,1.458228,1.463689
mobley_8668219,6,1.650312,1.682266,1.666812,1.652444,1.653834
mobley_8668219,7,-0.184774,-0.183400,-0.185201,-0.182792,-0.183079
mobley_8668219,8,-0.168860,-0.167972,-0.169271,-0.167418,-0.167495
mobley_8668219,9,-0.164781,-0.163872,-0.165356,-0.163430,-0.163734
mobley_8668219,10,-0.497765,-0.494979,-0.507155,-0.500390,-0.502210
mobley_8668219,11,-0.530038,-0.526415,-0.539208,-0.531943,-0.533807
mobley_8668219,12,-0.992991,-0.990520,-1.016318,-1.006634,-1.009051
mobley_8668219,13,-0.221906,-0.220650,-0.222134,-0.220104,-0.219447
mobley_8668219,14,-0.236891,-0.234804,-0.236180,-0.233720,-0.232995
mobley_8668219,15,-0.209759,-0.208699,-0.209510,-0.207772,-0.207015
mobley_8668219,16,-0.868568,-0.865186,-0.888750,-0.879179,-0.882151
mobley_8668219,17,-0.211175,-0.210025,-0.212225,-0.209849,-0.209831
mobley_8668219,18,-0.233149,-0.231626,-0.234096,-0.231413,-0.231249
mobley_8668219,19,-0.217982,-0.216856,-0.218841,-0.216644,-0.216299
mobley_8668219,20,-0.201213,-0.200029,-0.200539,-0.198928,-0.198089
mobley_8668219,21,-0.222272,-0.220214,-0.220922,-0.218745,-0.217818
mobley_8668219,22,-0.204649,-0.203485,-0.204066,-0.202418,-0.201530
mobley_8685905,0,-0.407338,-0.407219,-0.405948,-0.406979,-0.405445
mobley_8685905,1,-0.318671,-0.315058,-0.327037,-0.322993,-0.322107
mobley_8685905,2,0.458590,0.458241,0.458717,0.458545,0.458723
mobley_8685905,3,0.458118,0.457814,0.458255,0.458076,0.458270
mobley_8685905,4,0.457733,0.457377,0.457808,0.457663,0.457845
mobley_8685905,5,0.454788,0.454341,0.455090,0.454823,0.454974
mobley_8685905,6,-0.954177,-0.953729,-0.953598,-0.953257,-0.953722
mobley_8685905,7,-0.115022,-0.115155,-0.114755,-0.114719,-0.114858
mobley_8691603,0,0.309523,0.308912,0.304626,0.296854,0.298068
mobley_8691603,1,-0.260663,-0.263144,-0.246759,-0.255286,-0.244448
mobley_8691603,2,-0.308239,-0.303763,-0.313605,-0.312443,-0.311349
mobley_8691603,3,-0.270522,-0.271218,-0.275279,-0.274926,-0.274050
mobley_8691603,4,-0.479795,-0.480895,-0.476543,-0.480387,-0.475853
mobley_8691603,5,-0.389514,-0.392046,-0.381844,-0.388226,-0.384881
mobley_8691603,6,-0.355493,-0.353223,-0.357212,-0.356476,-0.356972
mobley_8691603,7,-1.864981,-1.865335,-1.864951,-1.864821,-1.865166
mobley_8691603,8,-0.119264,-0.119319,-0.119353,-0.118508,-0.118728
mobley_8691603,9,-0.121072,-0.121101,-0.121334,-0.120429,-0.120704
mobley_8691603,10,-0.118758,-0.118825,-0.118836,-0.118011,-0.118225
mobley_8691603,11,-0.119164,-0.119824,-0.119795,-0.119067,-0.119362
mobley_8691603,12,-0.116786,-0.117323,-0.117096,-0.116619,-0.116854
mobley_8691603,13,-0.120408,-0.120936,-0.120819,-0.120269,-0.120549
mobley_8691603,14,-0.146261,-0.147302,-0.148689,-0.146845,-0.147511
mobley_8691603,15,-0.162493,-0.162604,-0.162724,-0.162100,-0.162669
mobley_8705848,0,0.803833,0.812460,0.829141,0.794881,0.822833
mobley_8705848,1,0.002699,0.000170,0.009067,0.006186,0.008222
mobley_8705848,2,1.606520,1.625720,1.669742,1.631476,1.656920
mobley_8705848,3,-3.294837,-3.290954,-3.339092,-3.315981,-3.336993
mobley_8705848,4,0.001639,-0.000981,0.007596,0.004992,0.006882
mobley_8705848,5,1.163332,1.183053,1.203110,1.166122,1.186289
mobley_8705848,6,1.366717,1.381587,1.418534,1.382585,1.408815
mobley_8705848,7,-0.215743,-0.214209,-0.217297,-0.214519,-0.214749
mobley_8705848,8,-0.218020,-0.216326,-0.219609,-0.216645,-0.217116
mobley_8705848,9,-0.232583,-0.230596,-0.233728,-0.230576,-0.230758
mobley_8705848,10,-0.689724,-0.684341,-0.707921,-0.695687,-0.701278
mobley_8705848,11,-0.198168,-0.197259,-0.199816,-0.197243,-0.197567
mobley_8705848,12,-0.215245,-0.213791,-0.217328,-0.214203,-0.214824
mobley_8705848,13,-0.196216,-0.194898,-0.197867,-0.195040,-0.195663
mobley_8705848,14,-0.171972,-0.171134,-0.173172,-0.171322,-0.172615
mobley_8705848,15,-0.618115,-0.612348,-0.633987,-0.622233,-0.628103
mobley_8705848,16,-0.197639,-0.196236,-0.198448,-0.196007,-0.196246
mobley_8705848,17,-0.203606,-0.202287,-0.204594,-0.202117,-0.202175
mobley_8705848,18,-0.203655,-0.202044,-0.203972,-0.201387,-0.201381
mobley_8705848,19,-0.208356,-0.206820,-0.210388,-0.207309,-0.208011
mobley_8705848,20,-0.209036,-0.207999,-0.211039,-0.208210,-0.208618
mobley_8705848,21,-0.215116,-0.213588,-0.217458,-0.214100,-0.214926
mobley_8713762,0,0.788447,0.795197,0.808542,0.789743,0.804418
mobley_8713762,1,0.787744,0.805453,0.836897,0.826227,0.831903
mobley_8713762,2,-0.051490,-0.055001,-0.041425,-0.047511,-0.043165
mobley_8713762,3,-3.049101,-3.047171,-3.065785,-3.053984,-3.063389
mobley_8713762,4,-0.108124,-0.111676,-0.099671,-0.105585,-0.101547
mobley_8713762,5,0.776757,0.789349,0.824331,0.812536,0.820249
mobley_8713762,6,0.835067,0.841697,0.857208,0.837648,0.852307
mobley_8713762,7,-0.517549,-0.525953,-0.565796,-0.559048,-0.564066
mobley_8713762,8,-1.844030,-1.844564,-1.843156,-1.843995,-1.843508
mobley_8713762,9,-0.269416,-0.269546,-0.267531,-0.267208,-0.268206
mobley_8713762,10,-0.205626,-0.206922,-0.207072,-0.211930,-0.208521
mobley_8713762,11,0.743077,0.740289,0.764128,0.752428,0.765214
mobley_8713762,12,0.561748,0.563851,0.570968,0.554337,0.565428
mobley_8713762,13,-0.148973,-0.148394,-0.149987,-0.148194,-0.148732
mobley_8713762,14,-0.151338,-0.150833,-0.152302,-0.150563,-0.151008
mobley_8713762,15,-0.149569,-0.148965,-0.150573,-0.148770,-0.149314
mobley_8713762,16,-0.341579,-0.338957,-0.347507,-0.341675,-0.343512
mobley_8713762,17,-0.339027,-0.336375,-0.344845,-0.339058,-0.340945
mobley_8713762,18,-0.367629,-0.364044,-0.371683,-0.365510,-0.366890
mobley_8713762,19,-0.380035,-0.376022,-0.384359,-0.377880,-0.379187
mobley_8713762,20,-0.297242,-0.294489,-0.298598,-0.293871,-0.294478
mobley_8713762,21,-0.319210,-0.316138,-0.321190,-0.316171,-0.316544
mobley_8713762,22,-0.342169,-0.339378,-0.348348,-0.342202,-0.344299
mobley_8713762,23,-0.339818,-0.337001,-0.345930,-0.339791,-0.341986
mobley_8713762,24,-0.147894,-0.147312,-0.148886,-0.147114,-0.147658
mobley_8713762,25,-0.147643,-0.147056,-0.148605,-0.146851,-0.147383
mobley_8713762,26,-0.149246,-0.148757,-0.150164,-0.148476,-0.148910
mobley_8713762,27,-0.106230,-0.106448,-0.105889,-0.105867,-0.105820
mobley_8713762,28,-0.105333,-0.105554,-0.105005,-0.104966,-0.104928
mobley_8713762,29,-0.208872,-0.207420,-0.212682,-0.208795,-0.210757
mobley_8713762,30,-0.212767,-0.211385,-0.216898,-0.212948,-0.214959
mobley_8713762,31,-0.125770,-0.125510,-0.125904,-0.124881,-0.125070
mobley_8713762,32,-0.126066,-0.125845,-0.126369,-0.125340,-0.125564
mobley_8713762,33,-0.124137,-0.123905,-0.124304,-0.123315,-0.123512
mobley_8723116,0,-0.283820,-0.282152,-0.280538,-0.282005,-0.280129
mobley_8723116,1,-0.219067,-0.219419,-0.224267,-0.224487,-0.223689
mobley_8723116,2,-0.370375,-0.371804,-0.367878,-0.369423,-0.366951
mobley_8723116,3,-0.219068,-0.219419,-0.224267,-0.224489,-0.223689
mobley_8723116,4,-0.283819,-0.282152,-0.280538,-0.282005,-0.280128
mobley_8723116,5,-0.369926,-0.370823,-0.363259,-0.366549,-0.362055
mobley_8723116,6,-2.552209,-2.555385,-2.561999,-2.558966,-2.563196
mobley_8723116,7,-0.054263,-0.053685,-0.052996,-0.053383,-0.053418
mobley_8723116,8,-0.123720,-0.124429,-0.124653,-0.123678,-0.124093
mobley_8723116,9,-0.114085,-0.114468,-0.113973,-0.113821,-0.113923
mobley_8723116,10,-0.114085,-0.114468,-0.113973,-0.113821,-0.113923
mobley_8723116,11,-0.123720,-0.124429,-0.124653,-0.123678,-0.124093
mobley_8723116,12,-0.134663,-0.134498,-0.134541,-0.134211,-0.134730
mobley_8723116,13,-0.134663,-0.134498,-0.134541,-0.134211,-0.134730
mobley_8739734,0,0.465639,0.481780,0.454381,0.447741,0.451910
mobley_8739734,1,0.262222,0.254213,0.292828,0.277278,0.296866
mobley_8739734,2,0.573624,0.588875,0.568958,0.561468,0.569377
mobley_8739734,3,-0.277219,-0.272948,-0.286855,-0.280659,-0.281804
mobley_8739734,4,-1.845700,-1.845265,-1.848620,-1.847073,-1.848294
mobley_8739734,5,0.337867,0.334046,0.335968,0.323905,0.327725
mobley_8739734,6,-0.157689,-0.157142,-0.157811,-0.156394,-0.156279
mobley_8739734,7,-0.158091,-0.157491,-0.158083,-0.156605,-0.156448
mobley_8739734,8,-0.159532,-0.159083,-0.159796,-0.158366,-0.158214
mobley_8739734,9,-0.521037,-0.519414,-0.538728,-0.529944,-0.535185
mobley_8739734,10,-0.169297,-0.168675,-0.170423,-0.168505,-0.168855
mobley_8739734,11,-0.168364,-0.167838,-0.169490,-0.167598,-0.167886
mobley_8739734,12,-0.164129,-0.163602,-0.165283,-0.163404,-0.163774
mobley_8739734,13,-0.119130,-0.119013,-0.119081,-0.118361,-0.118461
mobley_8739734,14,-0.121443,-0.121293,-0.121399,-0.120580,-0.120708
mobley_8739734,15,-0.119461,-0.119344,-0.119478,-0.118742,-0.118882
mobley_8746821,0,0.229320,0.227920,0.213135,0.210741,0.205326
mobley_8746821,1,-0.254871,-0.258318,-0.240854,-0.249559,-0.238501
mobley_8746821,2,-0.204835,-0.194445,-0.208129,-0.202270,-0.207113
mobley_8746821,3,-0.331760,-0.330371,-0.329937,-0.330061,-0.328092
mobley_8746821,4,-0.381205,-0.383060,-0.388907,-0.389105,-0.389504
mobley_8746821,5,-2.614835,-2.616158,-2.617099,-2.615267,-2.617268
mobley_8746821,6,-0.383014,-0.385202,-0.381101,-0.381929,-0.379680
mobley_8746821,7,0.281073,0.280265,0.276455,0.265072,0.266193
mobley_8746821,8,-0.125415,-0.125406,-0.125520,-0.124541,-0.124749
mobley_8746821,9,-0.125415,-0.125406,-0.125521,-0.124541,-0.124749
mobley_8746821,10,-0.124653,-0.124534,-0.124473,-0.123439,-0.123630
mobley_8746821,11,-0.121350,-0.122164,-0.122195,-0.121342,-0.121632
mobley_8746821,12,-0.115385,-0.115933,-0.115699,-0.115221,-0.115471
mobley_8746821,13,-0.119878,-0.120160,-0.119589,-0.119635,-0.119681
mobley_8746821,14,-0.118661,-0.118609,-0.118527,-0.117762,-0.117936
mobley_8746821,15,-0.119502,-0.119407,-0.119306,-0.118483,-0.118672
mobley_8746821,16,-0.118661,-0.118610,-0.118527,-0.117762,-0.117936
mobley_8754702,0,0.873291,0.878661,0.902397,0.879204,0.896236
mobley_8754702,1,0.327748,0.329019,0.352114,0.346406,0.351659
mobley_8754702,2,0.076589,0.087547,0.096485,0.083006,0.089545
mobley_8754702,3,-1.893176,-1.891478,-1.895197,-1.892660,-1.894920
mobley_8754702,4,1.732136,1.716397,1.756583,1.712791,1.751500
mobley_8754702,5,-1.817603,-1.817889,-1.815939,-1.816693,-1.816200
mobley_8754702,6,-0.140125,-0.139619,-0.140972,-0.139422,-0.139911
mobley_8754702,7,-0.141771,-0.141336,-0.142587,-0.141094,-0.141502
mobley_8754702,8,-0.140125,-0.139619,-0.140972,-0.139422,-0.139911
mobley_8754702,9,-0.316891,-0.314466,-0.325975,-0.319691,-0.323151
mobley_8754702,10,-0.316892,-0.314466,-0.325975,-0.319692,-0.323152
mobley_8754702,11,-0.224278,-0.222541,-0.227889,-0.225197,-0.226113
mobley_8754702,12,-0.224278,-0.222541,-0.227889,-0.225197,-0.226113
mobley_8754702,13,-0.121520,-0.121693,-0.121000,-0.120997,-0.121119
mobley_8764620,0,-0.196888,-0.196141,-0.193397,-0.195234,-0.192626
mobley_8764620,1,-0.114956,-0.110239,-0.111308,-0.112067,-0.113078
mobley_8764620,2,-0.120994,-0.119942,-0.112649,-0.118618,-0.111572
mobley_8764620,3,-0.249807,-0.250517,-0.256670,-0.259157,-0.260200
mobley_8764620,4,-2.584131,-2.585267,-2.584023,-2.583482,-2.584035
mobley_8764620,5,-0.228443,-0.229818,-0.232983,-0.236132,-0.235622
mobley_8764620,6,-0.674810,-0.673498,-0.672776,-0.675537,-0.674461
mobley_8764620,7,-2.478744,-2.478074,-2.477479,-2.477505,-2.477505
mobley_8764620,8,-0.111269,-0.111715,-0.111253,-0.111059,-0.111183
mobley_8764620,9,-0.111432,-0.111845,-0.111277,-0.111216,-0.111252
mobley_8764620,10,-0.119087,-0.119348,-0.118771,-0.118910,-0.118914
mobley_8764620,11,-0.117552,-0.117819,-0.117212,-0.117335,-0.117357
mobley_8765203,0,0.351724,0.347620,0.341448,0.333595,0.333660
mobley_8765203,1,-0.047678,-0.042679,-0.021069,-0.028517,-0.016359
mobley_8765203,2,-0.218595,-0.206470,-0.224715,-0.220165,-0.231848
mobley_8765203,3,0.036388,0.044215,0.036423,0.036105,0.035021
mobley_8765203,4,-0.220807,-0.214310,-0.225871,-0.225429,-0.231985
mobley_8765203,5,-0.120876,-0.120891,-0.121044,-0.120201,-0.120394
mobley_8765203,6,-0.120094,-0.120051,-0.120096,-0.119217,-0.119398
mobley_8765203,7,-0.120876,-0.120891,-0.121044,-0.120201,-0.120394
mobley_8765203,8,-0.110010,-0.110262,-0.109520,-0.109724,-0.109651
mobley_8765203,9,-0.110027,-0.110287,-0.109545,-0.109749,-0.109689
mobley_8765203,10,-0.107716,-0.108094,-0.107687,-0.107495,-0.107591
mobley_8765203,11,-0.113828,-0.114013,-0.113301,-0.113564,-0.113518
mobley_8765203,12,-0.113073,-0.113199,-0.112539,-0.112701,-0.112716
mobley_8772587,0,0.773503,0.785590,0.785113,0.769321,0.778877
mobley_8772587,1,0.917044,0.921634,0.938540,0.934712,0.941998
mobley_8772587,2,0.805085,0.810855,0.816842,0.810038,0.820506
mobley_8772587,3,-0.109254,-0.098540,-0.105126,-0.113863,-0.114433
mobley_8772587,4,-1.399952,-1.400221,-1.399814,-1.399839,-1.399946
mobley_8772587,5,-0.152958,-0.152477,-0.154101,-0.152284,-0.152794
mobley_8772587,6,-0.147137,-0.146676,-0.148197,-0.146460,-0.146966
mobley_8772587,7,-0.147137,-0.146676,-0.148197,-0.146461,-0.146966
mobley_8772587,8,-0.338501,-0.336700,-0.348323,-0.341767,-0.345318
mobley_8772587,9,-0.338501,-0.336701,-0.348323,-0.341767,-0.345318
mobley_8772587,10,-0.222790,-0.222249,-0.227224,-0.223236,-0.224733
mobley_8772587,11,-0.222790,-0.222249,-0.227224,-0.223236,-0.224733
mobley_8772587,12,-0.103904,-0.104136,-0.103490,-0.103680,-0.103670
mobley_8772587,13,-0.103904,-0.104136,-0.103490,-0.103680,-0.103670
mobley_8785107,0,1.487636,1.500306,1.547134,1.519494,1.533825
mobley_8785107,1,-0.144723,-0.149079,-0.140018,-0.144398,-0.139670
mobley_8785107,2,-0.060680,-0.065496,-0.056072,-0.061241,-0.056232
mobley_8785107,3,-0.060681,-0.065495,-0.056071,-0.061242,-0.056232
mobley_8785107,4,-0.144722,-0.149079,-0.140018,-0.144398,-0.139670
mobley_8785107,5,-2.869994,-2.858214,-2.903951,-2.884491,-2.899012
mobley_8785107,6,1.487638,1.500305,1.547137,1.519498,1.533828
mobley_8785107,7,-0.162999,-0.162104,-0.163689,-0.161951,-0.162110
mobley_8785107,8,-0.165788,-0.164771,-0.166742,-0.164793,-0.165240
mobley_8785107,9,-0.174590,-0.173441,-0.175756,-0.173512,-0.173993
mobley_8785107,10,-0.682345,-0.678563,-0.701259,-0.693373,-0.696072
mobley_8785107,11,-0.592690,-0.591097,-0.606186,-0.600085,-0.600936
mobley_8785107,12,-0.586371,-0.583984,-0.600170,-0.592294,-0.594994
mobley_8785107,13,-0.586370,-0.583985,-0.600171,-0.592294,-0.594994
mobley_8785107,14,-0.592689,-0.591097,-0.606187,-0.600084,-0.600936
mobley_8785107,15,-0.682346,-0.678563,-0.701261,-0.693374,-0.696073
mobley_8785107,16,-0.174590,-0.173441,-0.175756,-0.173512,-0.173992
mobley_8785107,17,-0.162999,-0.162104,-0.163689,-0.161951,-0.162110
mobley_8785107,18,-0.165788,-0.164771,-0.166743,-0.164793,-0.165240
mobley_8789465,0,-0.177320,-0.173723,-0.179355,-0.177602,-0.179938
mobley_8789465,1,-0.074422,-0.069139,-0.066908,-0.071009,-0.068124
mobley_8789465,2,-0.285560,-0.285239,-0.286919,-0.291439,-0.289084
mobley_8789465,3,-0.652643,-0.652021,-0.649497,-0.652129,-0.651657
mobley_8789465,4,-0.423129,-0.424122,-0.422300,-0.421586,-0.420606
mobley_8789465,5,-0.112340,-0.114029,-0.104356,-0.107656,-0.103504
mobley_8789465,6,-1.857651,-1.858114,-1.856598,-1.857392,-1.856842
mobley_8789465,7,-1.399475,-1.399631,-1.399086,-1.399322,-1.399214
mobley_8789465,8,-0.111430,-0.111896,-0.111418,-0.111229,-0.111329
mobley_8789465,9,-0.110842,-0.111273,-0.110775,-0.110619,-0.110725
mobley_8789465,10,-0.114355,-0.114577,-0.113951,-0.114109,-0.114115
mobley_8789465,11,-0.123126,-0.123817,-0.124416,-0.123313,-0.123841
